,airfoil_name,reynolds_number,angle_of_attack,lift_coefficient,drag_coefficient,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,y_68
1072,MILEY,200900.0,6.29,0.998,0.0178,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1073,MILEY,200900.0,7.32,1.091,0.0189,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1074,MILEY,200900.0,8.34,1.178,0.0205,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1075,MILEY,200900.0,9.35,1.268,0.0223,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1076,MILEY,200900.0,10.38,1.348,0.0233,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1077,MILEY,200900.0,11.38,1.359,0.0433,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1078,MILEY,200900.0,12.37,1.326,0.0502,1.0,0.99896,0.99152,0.97756,0.95718,0.93068,0.89849,0.86112,0.81923,0.77354,0.72493,0.67434,0.62288,0.5718,0.52265,0.47756,0.4351,0.39263,0.35032,0.30873,0.26838,0.22975,0.19328,0.15942,0.12857,0.10057,0.07558,0.05382,0.03551,0.02083,0.00994,0.00296,0.00098,5e-05,0.0003,0.00233,0.01203,0.02803,0.04987,0.07718,0.10959,0.14667,0.18796,0.23296,0.28111,0.33185,0.38456,0.43862,0.49338,0.5482,0.60242,0.65541,0.70652,0.75516,0.80073,0.84269,0.88053,0.91379,0.94205,0.96496,0.98232,0.99393,0.99942,1.0,,,,,,0.0,0.00015,0.00088,0.00198,0.0037,0.00631,0.01002,0.01499,0.02139,0.0293,0.03878,0.0498,0.06225,0.07584,0.09002,0.10309,0.11094,0.11489,0.11617,0.11531,0.11256,0.10814,0.1022,0.09487,0.08605,0.07583,0.0646,0.05305,0.04122,0.0296,0.01862,0.00878,0.00452,0.00087,-0.00183,-0.00372,-0.00669,-0.00901,-0.01077,-0.01203,-0.01287,-0.01333,-0.01349,-0.01339,-0.01308,-0.0126,-0.012,-0.01129,-0.01053,-0.00972,-0.0089,-0.00809,-0.00729,-0.00652,-0.00577,-0.00506,-0.00437,-0.0037,-0.00302,-0.00228,-0.00147,-0.00073,-0.00014,0.0,,,,,
1079,NACA0009,59700.0,-6.02,-0.504,0.0267,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1080,NACA0009,59700.0,-5.03,-0.448,0.0181,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1081,NACA0009,59700.0,-3.99,-0.381,0.016,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1082,NACA0009,59700.0,-3.0,-0.293,0.0142,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1083,NACA0009,59700.0,-1.95,-0.141,0.0159,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1084,NACA0009,59700.0,-0.92,-0.044,0.0118,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1085,NACA0009,59700.0,0.09,-0.007,0.0119,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1086,NACA0009,59700.0,1.1,0.057,0.0152,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1087,NACA0009,59700.0,2.13,0.217,0.0156,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1088,NACA0009,59700.0,3.15,0.354,0.0163,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
1089,NACA0009,59700.0,4.19,0.438,0.0179,1.0,0.99572,0.98296,0.96194,0.93301,0.89668,0.85355,0.80438,0.75,0.69134,0.62941,0.56526,0.5,0.43474,0.37059,0.33928,0.30866,0.27886,0.25,0.22221,0.19562,0.17033,0.14645,0.12408,0.10332,0.08427,0.06699,0.05156,0.03806,0.02653,0.01704,0.00961,0.00428,0.00107,0.0,0.00107,0.00428,0.00961,0.01704,0.02653,0.03806,0.05156,0.06699,0.08427,0.10332,0.12408,0.14645,0.17033,0.19562,0.22221,0.25,0.27886,0.30866,0.33928,0.37059,0.43474,0.5,0.56526,0.62941,0.69134,0.75,0.80438,0.85355,0.89668,0.93301,0.96194,0.98296,0.99572,1.0,0.0,0.00057,0.00218,0.00463,0.0077,0.01127,0.01522,0.01945,0.02384,0.02823,0.03247,0.03638,0.03978,0.04248,0.04431,0.04484,0.04509,0.04504,0.04466,0.04397,0.04295,0.04161,0.03994,0.03795,0.03564,0.03305,0.03023,0.0272,0.02395,0.02039,0.01646,0.01214,0.00767,0.00349,0.0,-0.00349,-0.00767,-0.01214,-0.01646,-0.02039,-0.02395,-0.0272,-0.03023,-0.03305,-0.03564,-0.03795,-0.03994,-0.04161,-0.04295,-0.04397,-0.04466,-0.04504,-0.04509,-0.04484,-0.04431,-0.04248,-0.03978,-0.03638,-0.03247,-0.02823,-0.02384,-0.01945,-0.01522,-0.01127,-0.0077,-0.00463,-0.00218,-0.00057,0.0
